Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnectionNumberOfEntries,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.AutoDisconnectTime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ConnectionStatus,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ConnectionTrigger,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ConnectionType,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.CurrentMRUSize,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.DNSEnabled,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.DNSOverrideAllowed,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.DNSServers,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Enable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ExternalIPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.IdleDisconnectTime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.LastConnectionError,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.MACAddress,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.MACAddressOverride,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.MaxMRUSize,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.NATEnabled,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Name,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPAuthenticationProtocol,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPCompressionProtocol,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPEncryptionProtocol,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPLCPEcho,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPLCPEchoRetry,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPoEACName,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPoEServiceName,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Password,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PortMapping,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PortMappingNumberOfEntries,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PossibleConnectionTypes,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.RSIPAvailable,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.RemoteIPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.RouteProtocolRx,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats,true,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.TransportType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Uptime,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Username,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"Villasasuko",xsd:string,2025-08-01T21:24:26.182Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.WarnDisconnectDelay,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_Aftr,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_AftrMode,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_DDNSConfiguration,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_DefaultIPv6Gateway,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_Dslite_Enable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPForwardList,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPMode,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6ConnStatus,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6DNSServers,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6DomainName,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6IPAddress,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6IPAddressAlias,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6IPAddressOrigin,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6Prefix,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6PrefixAlias,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6PrefixDelegationEnabled,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6PrefixOrigin,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6PrefixPltime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_IPv6PrefixVltime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_LanInterface,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_LanInterface-DHCPEnable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_MAXUser,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_MulticastVlan,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_NPTv6Enable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_PPPoEPassthrough,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_PingResponseEnable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_ProxyEnable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_ServiceList,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_SpeedLimit_DOWN,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_SpeedLimit_UP,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_CT-COM_UpstreamWAN,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnectionNumberOfEntries,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.X_CT-COM_WANEponLinkConfig,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.AddressingType,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.AutoDisconnectTime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ConnectionStatus,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ConnectionTrigger,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ConnectionType,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.DNSEnabled,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.DNSOverrideAllowed,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.DNSServers,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.DefaultGateway,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Enable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ExternalIPAddress,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"10.255.3.178",xsd:string,2025-08-01T21:39:37.755Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.IdleDisconnectTime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.LastConnectionError,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.MACAddress,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"2C:33:41:36:50:89",xsd:string,2025-08-01T21:04:40.613Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.MACAddressOverride,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.MaxMTUSize,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.NATEnabled,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Name,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.PortMapping,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.PortMappingNumberOfEntries,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.PossibleConnectionTypes,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.RSIPAvailable,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.RouteProtocolRx,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ShapingBurstSize,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ShapingRate,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.SubnetMask,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Uptime,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.WarnDisconnectDelay,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_Aftr,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_AftrMode,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_DDNSConfiguration,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_DHCPOPTION125,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_DHCPOPTION60,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_DHCPv6OPTION16,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_DHCPv6OPTION17,true,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_DefaultIPv6Gateway,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_Dslite_Enable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPForwardList,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPMode,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPoEName,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPoEPassword,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6ConnStatus,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6DNSServers,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6DomainName,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6IPAddress,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6IPAddressAlias,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6IPAddressOrigin,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6Prefix,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6PrefixAlias,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6PrefixDelegationEnabled,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6PrefixOrigin,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6PrefixPltime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_IPv6PrefixVltime,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_LanInterface,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_LanInterface-DHCPEnable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_MulticastVlan,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_NPTv6Enable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_PingResponseEnable,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_ServiceList,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"TR069,INTERNET",xsd:string,2025-08-01T21:39:37.755Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_SpeedLimit_DOWN,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_SpeedLimit_UP,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_CT-COM_UpstreamWAN,false,2025-08-01T21:36:37.760Z,true,2025-08-01T21:36:37.760Z,"",,,,,,
